code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_clicks,active_days,activity_rows,assessments_recorded,assessments_submitted,average_score,weighted_score,is_withdrawn,is_successful,is_completed,submission_rate,at_risk,outcome_group
GGG,2013J,582309,M,South Region,Lower Than A Level,90-100%,0-35,0,40,N,Withdrawn,-74,103,261,40.0,8.0,24.0,1.0,1.0,65.0,0.0,1,0,0,1.0,1,Withdrawn
GGG,2013J,582420,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-116,?,261,624.0,47.0,163.0,9.0,9.0,90.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,582460,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Pass,-24,?,261,682.0,54.0,215.0,9.0,9.0,83.88888888888889,0.0,0,1,1,1.0,0,Successful
GGG,2013J,582486,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-122,?,261,562.0,31.0,174.0,7.0,7.0,83.57142857142857,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,582536,F,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,-156,?,261,957.0,58.0,242.0,9.0,9.0,93.88888888888889,0.0,0,1,1,1.0,0,Successful
GGG,2013J,582568,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-93,?,261,226.0,13.0,66.0,7.0,7.0,70.71428571428571,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,582649,F,South Region,Lower Than A Level,50-60%,55<=,0,30,N,Fail,-95,?,261,639.0,29.0,141.0,6.0,6.0,79.16666666666667,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,582697,F,London Region,HE Qualification,20-30%,0-35,0,30,N,Pass,-25,?,261,296.0,26.0,148.0,9.0,9.0,79.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,582709,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,-102,?,261,509.0,27.0,118.0,7.0,7.0,82.85714285714286,0.0,0,1,1,1.0,0,Successful
GGG,2013J,582710,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-96,?,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,583031,F,South Region,Lower Than A Level,30-40%,35-55,0,30,Y,Pass,-67,?,261,604.0,34.0,186.0,9.0,9.0,70.55555555555556,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583146,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-86,?,261,808.0,44.0,214.0,9.0,9.0,80.55555555555556,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583423,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-88,?,261,497.0,38.0,165.0,9.0,9.0,86.66666666666667,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583502,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,-121,?,261,82.0,10.0,38.0,4.0,4.0,75.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,583532,F,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-81,?,261,2027.0,114.0,428.0,9.0,9.0,68.66666666666667,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583607,F,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-38,?,261,610.0,54.0,194.0,8.0,8.0,91.25,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583623,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,-35,?,261,364.0,26.0,114.0,8.0,8.0,84.75,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583625,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-107,?,261,162.0,4.0,68.0,8.0,8.0,76.875,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583664,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,-116,?,261,775.0,54.0,243.0,9.0,9.0,86.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583721,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-57,?,261,347.0,29.0,118.0,7.0,7.0,90.71428571428571,0.0,0,1,1,1.0,0,Successful
GGG,2013J,583730,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,-81,?,261,810.0,44.0,218.0,9.0,9.0,72.22222222222223,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,583827,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-107,?,261,153.0,21.0,54.0,1.0,1.0,55.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,583973,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-99,?,261,584.0,41.0,186.0,7.0,7.0,85.71428571428571,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584143,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-116,?,261,2009.0,128.0,550.0,9.0,9.0,82.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584195,M,North Region,Lower Than A Level,?,0-35,0,30,N,Pass,-53,?,261,457.0,49.0,183.0,8.0,8.0,61.625,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584299,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-85,?,261,927.0,81.0,353.0,8.0,8.0,75.625,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584442,F,West Midlands Region,No Formal quals,10-20,0-35,0,30,N,Fail,-50,?,261,133.0,11.0,64.0,1.0,1.0,37.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,584448,F,East Anglian Region,No Formal quals,20-30%,0-35,0,30,N,Pass,-25,?,261,738.0,47.0,226.0,9.0,9.0,68.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584500,F,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,-43,?,261,769.0,46.0,244.0,9.0,9.0,83.88888888888889,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584509,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,-66,?,261,2174.0,139.0,624.0,9.0,9.0,93.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584512,F,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Fail,-22,?,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,584710,F,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-114,?,261,1336.0,83.0,353.0,9.0,9.0,91.66666666666667,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584712,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Fail,-44,?,261,51.0,10.0,33.0,2.0,2.0,80.5,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,584733,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-109,?,261,586.0,45.0,179.0,9.0,9.0,79.44444444444444,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584827,F,London Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-116,?,261,663.0,50.0,228.0,9.0,9.0,87.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584836,F,London Region,HE Qualification,30-40%,0-35,0,30,N,Withdrawn,-106,31,261,11.0,1.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
GGG,2013J,584844,F,South Region,A Level or Equivalent,50-60%,35-55,0,30,N,Fail,-142,?,261,735.0,21.0,132.0,4.0,4.0,63.75,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,584850,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-96,?,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,584908,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,150,N,Pass,-22,?,261,195.0,10.0,74.0,7.0,7.0,66.14285714285714,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584942,F,South East Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-109,?,261,686.0,48.0,221.0,9.0,9.0,91.66666666666667,0.0,0,1,1,1.0,0,Successful
GGG,2013J,584969,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction,-120,?,261,964.0,53.0,241.0,9.0,9.0,92.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585025,M,South Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-60,?,261,131.0,7.0,53.0,7.0,7.0,68.57142857142857,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,585041,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,Y,Pass,-81,?,261,386.0,39.0,135.0,9.0,9.0,73.88888888888889,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585058,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,-116,?,261,194.0,17.0,77.0,9.0,9.0,83.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585114,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,Y,Pass,-22,?,261,655.0,54.0,239.0,7.0,7.0,85.28571428571429,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585141,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,-66,?,261,309.0,9.0,81.0,8.0,8.0,86.875,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585145,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,-22,?,261,972.0,27.0,187.0,9.0,9.0,89.44444444444444,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585147,F,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-37,?,261,1133.0,78.0,331.0,9.0,9.0,93.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585156,F,London Region,No Formal quals,10-20,0-35,0,30,N,Fail,-39,?,261,144.0,11.0,59.0,3.0,3.0,72.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,585199,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-38,?,261,516.0,43.0,166.0,8.0,8.0,75.875,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585201,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-99,?,261,375.0,25.0,102.0,7.0,7.0,64.28571428571429,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585236,F,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-69,?,261,155.0,17.0,94.0,8.0,8.0,55.375,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585297,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-29,?,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,585445,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-56,?,261,845.0,50.0,232.0,9.0,9.0,68.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,585457,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-72,?,261,58.0,3.0,9.0,1.0,1.0,70.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,585518,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-26,?,261,980.0,44.0,186.0,7.0,7.0,79.14285714285714,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585577,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-24,?,261,480.0,18.0,105.0,9.0,9.0,82.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585608,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-74,?,261,422.0,29.0,124.0,9.0,9.0,81.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585613,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-60,?,261,675.0,41.0,176.0,7.0,7.0,72.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585668,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-74,?,261,431.0,28.0,117.0,9.0,9.0,85.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585702,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-102,?,261,394.0,26.0,116.0,7.0,7.0,78.57142857142857,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585768,F,London Region,Lower Than A Level,20-30%,0-35,0,30,Y,Pass,-81,?,261,188.0,20.0,91.0,7.0,7.0,77.85714285714286,0.0,0,1,1,1.0,0,Successful
GGG,2013J,585801,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-74,?,261,136.0,11.0,44.0,1.0,1.0,55.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,585841,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,-100,?,261,148.0,23.0,74.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,585847,F,South West Region,HE Qualification,30-40%,0-35,0,30,N,Distinction,-129,?,261,1967.0,109.0,481.0,8.0,8.0,91.625,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586083,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-99,?,261,266.0,13.0,67.0,1.0,1.0,55.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,586120,F,North Region,Lower Than A Level,0-10%,35-55,0,90,N,Fail,-78,?,261,57.0,5.0,21.0,1.0,1.0,45.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,586158,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-87,?,261,444.0,38.0,121.0,6.0,6.0,77.5,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,586196,M,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-95,?,261,301.0,12.0,70.0,9.0,9.0,85.55555555555556,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586287,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-32,?,261,494.0,40.0,163.0,9.0,9.0,91.66666666666667,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586324,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,-87,?,261,1239.0,84.0,397.0,9.0,9.0,93.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586337,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-136,?,261,1005.0,42.0,213.0,9.0,9.0,87.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586367,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-74,?,261,215.0,16.0,83.0,9.0,9.0,63.666666666666664,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,586370,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-86,?,261,72.0,3.0,19.0,3.0,3.0,73.33333333333333,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,586423,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-36,?,261,420.0,48.0,144.0,9.0,9.0,71.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586493,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-43,?,261,608.0,55.0,207.0,8.0,8.0,89.5,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586502,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-45,?,261,525.0,43.0,180.0,7.0,7.0,72.85714285714286,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586524,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-45,138,261,26.0,4.0,14.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
GGG,2013J,586563,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail,-63,?,261,49.0,4.0,23.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,586598,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-86,?,261,370.0,26.0,120.0,9.0,9.0,85.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586639,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-109,?,261,613.0,53.0,236.0,8.0,8.0,88.375,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586660,F,South Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-38,?,261,524.0,27.0,127.0,7.0,7.0,77.57142857142857,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586689,F,South East Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-115,?,261,901.0,44.0,220.0,9.0,9.0,79.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586787,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-70,?,261,354.0,26.0,121.0,7.0,7.0,84.28571428571429,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586814,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,Y,Withdrawn,-67,45,261,6.0,1.0,5.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
GGG,2013J,586818,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,Y,Pass,-53,?,261,541.0,50.0,180.0,7.0,7.0,70.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586914,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-50,?,261,511.0,37.0,175.0,9.0,9.0,73.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,586981,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,-100,?,261,1709.0,96.0,362.0,5.0,5.0,73.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,587004,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-22,?,261,805.0,76.0,269.0,9.0,9.0,82.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587150,M,North Western Region,Lower Than A Level,10-20,35-55,0,90,Y,Withdrawn,-101,158,261,742.0,44.0,199.0,3.0,3.0,80.0,0.0,1,0,0,1.0,1,Withdrawn
GGG,2013J,587161,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-92,?,261,1651.0,102.0,467.0,9.0,9.0,72.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587183,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-128,?,261,828.0,45.0,222.0,7.0,7.0,80.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587275,M,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-102,?,261,502.0,67.0,219.0,2.0,2.0,92.5,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,587283,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-19,?,261,89.0,8.0,38.0,1.0,1.0,58.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,587330,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction,-102,?,261,653.0,44.0,173.0,9.0,9.0,91.88888888888889,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587362,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-49,?,261,975.0,60.0,308.0,9.0,9.0,87.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587374,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,-109,135,261,319.0,17.0,84.0,4.0,4.0,78.75,0.0,1,0,0,1.0,1,Withdrawn
GGG,2013J,587478,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-51,?,261,59.0,8.0,25.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,587506,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-72,?,261,473.0,38.0,168.0,9.0,9.0,77.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587509,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-24,?,261,195.0,21.0,71.0,2.0,2.0,65.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,587523,F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-101,?,261,445.0,19.0,142.0,9.0,9.0,84.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587529,F,Yorkshire Region,HE Qualification,50-60%,35-55,0,30,N,Pass,-100,?,261,1637.0,108.0,465.0,7.0,7.0,70.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587555,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-96,?,261,257.0,15.0,95.0,9.0,9.0,88.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587852,F,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,-93,?,261,801.0,36.0,211.0,9.0,9.0,92.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587975,F,North Region,A Level or Equivalent,0-10%,35-55,0,30,N,Distinction,-80,?,261,388.0,28.0,121.0,9.0,9.0,83.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,587997,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-26,?,261,367.0,27.0,127.0,7.0,7.0,84.28571428571429,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588008,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-78,?,261,255.0,24.0,113.0,9.0,9.0,84.44444444444444,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588014,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,Y,Distinction,-63,?,261,1426.0,98.0,438.0,9.0,9.0,91.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588078,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-25,?,261,249.0,29.0,117.0,7.0,7.0,79.85714285714286,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588105,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Pass,-102,?,261,818.0,91.0,295.0,9.0,9.0,87.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588106,F,North Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail,-38,?,261,11.0,4.0,7.0,1.0,1.0,63.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,588133,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-79,?,261,72.0,15.0,40.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,588138,F,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,-78,?,261,1195.0,103.0,396.0,9.0,9.0,87.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588233,F,South Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,-72,?,261,940.0,58.0,271.0,9.0,9.0,81.11111111111111,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588289,F,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction,-88,?,261,666.0,64.0,251.0,9.0,9.0,93.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588314,F,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Pass,-38,?,261,216.0,10.0,69.0,9.0,9.0,68.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588363,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-97,?,261,248.0,9.0,60.0,8.0,8.0,75.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588367,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-124,?,261,377.0,20.0,100.0,8.0,8.0,81.25,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588382,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-74,?,261,852.0,76.0,266.0,9.0,9.0,64.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588391,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-73,?,261,551.0,33.0,156.0,8.0,8.0,83.5,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588411,F,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-102,?,261,516.0,51.0,148.0,9.0,9.0,83.77777777777777,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588469,F,South Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-94,?,261,20.0,5.0,13.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
GGG,2013J,588505,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-123,?,261,586.0,32.0,150.0,7.0,7.0,76.71428571428571,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588522,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-72,?,261,562.0,50.0,216.0,9.0,9.0,85.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588528,F,South West Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn,-32,138,261,44.0,7.0,26.0,1.0,1.0,70.0,0.0,1,0,0,1.0,1,Withdrawn
GGG,2013J,588781,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-45,?,261,469.0,31.0,152.0,7.0,7.0,91.85714285714286,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588944,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-43,?,261,464.0,57.0,183.0,9.0,9.0,85.88888888888889,0.0,0,1,1,1.0,0,Successful
GGG,2013J,588963,F,North Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-93,?,261,3.0,1.0,3.0,1.0,1.0,50.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,589048,F,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-50,?,261,532.0,38.0,174.0,6.0,6.0,77.5,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,589126,F,South Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,-67,?,261,721.0,59.0,223.0,8.0,8.0,90.0,0.0,0,1,1,1.0,0,Successful
GGG,2013J,589147,M,South East Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,-99,?,261,304.0,29.0,116.0,9.0,9.0,82.22222222222223,0.0,0,1,1,1.0,0,Successful
GGG,2013J,589198,M,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-58,?,261,297.0,25.0,89.0,1.0,1.0,80.0,0.0,0,0,1,1.0,0,Unsuccessful
GGG,2013J,589377,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,-38,?,261,439.0,23.0,142.0,9.0,9.0,92.33333333333333,0.0,0,1,1,1.0,0,Successful
GGG,2013J,589395,M,North Region,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,-67,?,261,344.0,29.0,100.0,9.0,9.0,80.88888888888889,0.0,0,1,1,1.0,0,Successful
GGG,2013J,589493,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-60,?,261,346.0,23.0,137.0,9.0,9.0,80.88888888888889,0.0,0,1,1,1.0,0,Successful
